"Result Preview Field","زمینه پیش نمایش نتایج"
"Result Route Field","نتیجه مسیر میدان"
"Service Level Agreements","موافقت نامه های سطح خدمات"
"Track Service Level Agreement","توافق نامه سطح سرویس پیگیری کنید"
"Allow Resetting Service Level Agreement","اجازه تنظیم مجدد توافق نامه سطح خدمات"
"Close Issue After Days","بستن موضوع پس از روزها"
"Auto close Issue after 7 days","خودرو موضوع نزدیک پس از 7 روز"
"Support Portal","پورتال پشتیبانی"
"Get Started Sections","بخش های شروع کنید"
"Show Latest Forum Posts","نمایش آخرین پست های انجمن"
"Forum Posts","پست های انجمن"
"Forum URL","آدرس انجمن"
"Get Latest Query","دریافت آخرین درخواست"
"Response Key List","لیست کلید واکنش"
"Post Route Key","کلید مسیر پیام"
"Search APIs","API های جستجو"
"SER-WRN-.YYYY.-","SER-WRN- .YYYY.-"
"Issue Date","تاریخ صدور"
"Item and Warranty Details","آیتم و گارانتی اطلاعات"
"Warranty / AMC Status","گارانتی / AMC وضعیت"
"Resolved By","حل"
"Service Address","خدمات آدرس"
"If different than customer address","اگر متفاوت از آدرس مشتری"
"Raised By","مطرح شده توسط"
"From Company","از شرکت"
"Rename Tool","ابزار تغییر نام"
"Utilities","نرم افزار"
"Type of document to rename.","نوع سند به تغییر نام دهید."
"File to Rename","فایل برای تغییر نام"
"Attach .csv file with two columns, one for the old name and one for the new name","ضمیمه. CSV فایل با دو ستون، یکی برای نام قدیمی و یکی برای نام جدید"
"Rename Log","تغییر نام ورود"
"SMS Log","SMS ورود"
"Sent On","فرستاده شده در"
"No of Requested SMS","تعداد SMS درخواست شده"
"Requested Numbers","شماره درخواست شده"
"No of Sent SMS","تعداد SMS های ارسال شده"
"Sent To","فرستادن به"
"Absent Student Report","وجود ندارد گزارش دانشجو"
"Assessment Plan Status","وضعیت برنامه ارزیابی"
"Asset Depreciation Ledger","دارایی لجر استهلاک"
"Asset Depreciations and Balances","Depreciations دارایی و تعادل"
"Available Stock for Packing Items","انبار موجود آیتم ها بسته بندی"
"Bank Clearance Summary","بانک ترخیص کالا از خلاصه"
"Batch Item Expiry Status","دسته ای مورد وضعیت انقضاء"
"Batch-Wise Balance History","دسته حکیم تاریخچه تعادل"
"BOM Explorer","BOM Explorer"
"BOM Search","BOM جستجو"
"BOM Stock Calculated","سهام BOM محاسبه شده است"
"BOM Variance Report","گزارش تنوع BOM"
"Campaign Efficiency","بهره وری کمپین"
"Cash Flow","جریان وجوه نقد"
"Completed Work Orders","سفارشات کاری کامل شده است"
"To Produce","به تولید"
"Produced","ساخته"
"Consolidated Financial Statement","بیانیه مالی مالی تلفیقی"
"Course wise Assessment Report","گزارش ارزیابی عاقلانه"
"Customer Acquisition and Loyalty","مشتری خرید و وفاداری"
"Customer Credit Balance","تعادل اعتباری مشتری"
"Customer Ledger Summary","خلاصه لجر مشتری"
"Customer-wise Item Price","قیمت کالای خردمندانه مشتری"
"Customers Without Any Sales Transactions","مشتریان بدون هیچگونه معامله فروش"
"Daily Timesheet Summary","خلاصه برنامه زمانی روزانه"
"DATEV","DATEV"
"Delayed Item Report","گزارش مورد تأخیر"
"Delayed Order Report","گزارش سفارش تأخیر"
"Delivered Items To Be Billed","آیتم ها تحویل داده شده به صورتحساب می شود"
"Delivery Note Trends","روند تحویل توجه داشته باشید"
"Electronic Invoice Register","ثبت فاکتور الکترونیکی"
"Employee Billing Summary","خلاصه صورتحساب کارمندان"
"Employee Birthday","کارمند تولد"
"Employee Information","اطلاعات کارمند"
"Employee Leave Balance","کارمند مرخصی تعادل"
"Employee Leave Balance Summary","خلاصه مانده تراز کارمندان"
"Eway Bill","Eway Bill"
"Expiring Memberships","عضويت در پايان نامه"
"Fichier des Ecritures Comptables [FEC]","Ficier Des Ecritures Comptables [FEC]"
"Final Assessment Grades","نمرات ارزیابی نهایی"
"Fixed Asset Register","ثبت نام دارایی های ثابت"
"Gross and Net Profit Report","گزارش سود ناخالص و خالص"
"GST Itemised Purchase Register","GST جزء به جزء خرید ثبت نام"
"GST Itemised Sales Register","GST جزء به جزء فروش ثبت نام"
"GST Purchase Register","GST خرید ثبت نام"
"GST Sales Register","GST فروش ثبت نام"
"GSTR-1","GSTR-1"
"GSTR-2","GSTR-2"
"Hotel Room Occupancy","اتاق پذیرایی اتاق"
"HSN-wise-summary of outward supplies","HSN-wise خلاصه ای از منابع خارجی"
"Inactive Customers","مشتریان غیر فعال"
"Inactive Sales Items","موارد فروش غیرفعال"
"IRS 1099","IRS 1099"
"Issued Items Against Work Order","مقررات صادر شده علیه سفارش کار"
"Projected Quantity as Source","تعداد بینی به عنوان منبع"
"Item Balance (Simple)","مورد بالانس (ساده)"
"Item Price Stock","مورد قیمت سهام"
"Item Prices","قیمت مورد"
"Item Shortage Report","مورد گزارش کمبود"
"Item Variant Details","مورد Variant جزئیات"
"Item-wise Price List Rate","مورد عاقلانه لیست قیمت نرخ"
"Item-wise Purchase History","تاریخچه خرید مورد عاقلانه"
"Item-wise Purchase Register","مورد عاقلانه ثبت نام خرید"
"Item-wise Sales History","تاریخچه فروش آیتم و زرنگ"
"Item-wise Sales Register","مورد عاقلانه فروش ثبت نام"
"Items To Be Requested","گزینه هایی که درخواست شده"
"Reserved","رزرو شده"
"Itemwise Recommended Reorder Level","Itemwise توصیه ترتیب مجدد سطح"
"Lead Details","مشخصات راهبر"
"Lead Owner Efficiency","بهره وری مالک سرب"
"Lost Opportunity","فرصت از دست رفته"
"Maintenance Schedules","برنامه های  نگهداری و تعمیرات"
"Material Requests for which Supplier Quotations are not created","درخواست مواد که نقل قول تامین کننده ایجاد نمی"
"Open Work Orders","دستور کار باز است"
"Qty to Deliver","تعداد برای ارائه"
"Patient Appointment Analytics","تجزیه و تحلیل انتصاب بیمار"
"Payment Period Based On Invoice Date","دوره پرداخت بر اساس فاکتور عضویت"
"Pending SO Items For Purchase Request","در انتظار SO آیتم ها برای درخواست خرید"
"Procurement Tracker","ردیاب خرید"
"Product Bundle Balance","موجودی بسته نرم افزاری محصولات"
"Production Analytics","تجزیه و تحلیل ترافیک تولید"
"Profit and Loss Statement","بیانیه سود و زیان"
"Profitability Analysis","تحلیل سودآوری"
"Project Billing Summary","خلاصه صورتحساب پروژه"
"Project wise Stock Tracking","پروژه پیگیری سهام عاقلانه"
"Prospects Engaged But Not Converted","چشم انداز مشغول اما تبدیل نمی"
"Purchase Analytics","تجزیه و تحلیل ترافیک خرید"
"Purchase Invoice Trends","خرید روند فاکتور"
"Qty to Receive","تعداد دریافت"
"Received Qty Amount","مقدار Qty دریافت کرد"
"Billed Qty","قبض قبض"
"Purchase Order Trends","خرید سفارش روند"
"Purchase Receipt Trends","روند رسید خرید"
"Purchase Register","خرید ثبت نام"
"Quotation Trends","روند نقل قول"
"Received Items To Be Billed","دریافت گزینه هایی که صورتحساب"
"Qty to Order","تعداد سفارش"
"Requested Items To Be Transferred","آیتم ها درخواست می شود منتقل"
"Qty to Transfer","تعداد می توان به انتقال"
"Sales Analytics","تجزیه و تحلیل ترافیک فروش"
"Sales Invoice Trends","فروش روند فاکتور"
"Sales Order Trends","سفارش فروش روند"
"Sales Partner Commission Summary","خلاصه کمیسیون شریک فروش"
"Sales Partner Target Variance based on Item Group","شرط فروش شریک متغیر مبتنی بر گروه مورد"
"Sales Partner Transaction Summary","خلاصه معاملات معامله شریک فروش"
"Sales Partners Commission","کمیسیون همکاران فروش"
"Invoiced Amount (Exclusive Tax)","مبلغ فاکتور (مالیات اختصاصی)"
"Average Commission Rate","اوسط نرخ کمیشن"
"Sales Payment Summary","خلاصه پرداخت پرداخت"
"Sales Person Commission Summary","خلاصه کمیسیون فروش شخصی"
"Sales Person Target Variance Based On Item Group","واریانس هدف افراد فروش بر اساس گروه کالا"
"Sales Person-wise Transaction Summary","فروش شخص عاقل خلاصه معامله"
"Sales Register","ثبت فروش"
"Serial No Service Contract Expiry","سریال بدون خدمات قرارداد انقضاء"
"Serial No Status","سریال نیست"
"Serial No Warranty Expiry","سریال بدون گارانتی انقضاء"
"Stock Ageing","سهام سالمندی"
"Stock and Account Value Comparison","مقایسه ارزش سهام و حساب"
"Stock Projected Qty","سهام بینی تعداد"
"Student and Guardian Contact Details","دانشجویی و نگهبان اطلاعات تماس"
"Student Batch-Wise Attendance","دسته ای حکیم دانشجویی حضور و غیاب"
"Student Fee Collection","دانشجو هزینه مجموعه"
"Student Monthly Attendance Sheet","دانشجو جدول حضور ماهانه"
"Subcontracted Item To Be Received","مورد مورد منعقد شده برای دریافت"
"Subcontracted Raw Materials To Be Transferred","مواد اولیه فرعی را منتقل می کند"
"Supplier Ledger Summary","تهیه کننده خلاصه کتاب"
"Supplier-Wise Sales Analytics","تامین کننده حکیم فروش تجزیه و تحلیل ترافیک"
"Support Hour Distribution","توزیع ساعت پشتیبانی"
"TDS Computation Summary","خلاصه محاسبات TDS"
"TDS Payable Monthly","TDS پرداخت ماهانه"
"Territory Target Variance Based On Item Group","متغیرهای هدف سرزمینی مبتنی بر گروه مورد"
"Territory-wise Sales","فروش زمینی"
"Total Stock Summary","خلاصه سهام مجموع"
"Trial Balance","آزمایش تعادل"
"Trial Balance (Simple)","موجودی آزمایشی (ساده)"
"Trial Balance for Party","تعادل دادگاه برای حزب"
"Warehouse wise Item Balance Age and Value","انبار عاقل عنصر تعادل سن و ارزش"
"Work Order Stock Report","سفارش کار سفارش سفارش"
"Work Orders in Progress","دستور کار در حال پیشرفت است"
"Automatically Process Deferred Accounting Entry","پردازش خودکار حساب کاربری معوق"
"Bank Clearance","ترخیص بانکی"
"Bank Clearance Detail","جزئیات ترخیص بانک"
"Update Cost Center Name / Number","نام / شماره مرکز هزینه را به روز کنید"
"Journal Entry Template","الگوی ورود ژورنال"
"Template Title","عنوان الگو"
"Journal Entry Type","نوع ورودی ژورنال"
"Journal Entry Template Account","حساب الگوی ورود به مجله"
"Process Deferred Accounting","فرآیند حسابداری معوق"
"Manual entry cannot be created! Disable automatic entry for deferred accounting in accounts settings and try again","ورود دستی ایجاد نمی شود! ورود خودکار برای حسابداری به تعویق افتاده را در تنظیمات حساب غیرفعال کنید و دوباره امتحان کنید"
"End date cannot be before start date","تاریخ پایان نمی تواند قبل از تاریخ شروع باشد"
"Total Counts Targeted","تعداد کل هدف گذاری شده"
"Total Counts Completed","تعداد کل انجام شده"
"Counts Targeted: {0}","تعداد مورد نظر: {0}"
"Material Request Warehouse","انبار درخواست مواد"
"Select warehouse for material requests","انبار را برای درخواست های مواد انتخاب کنید"
"Transfer Materials For Warehouse {0}","انتقال مواد برای انبار {0}"
"Production Plan Material Request Warehouse","طرح تولید انبار درخواست مواد"
"Sets 'Source Warehouse' in each row of the items table.","&quot;انبار منبع&quot; را در هر ردیف از جدول موارد تنظیم می کند."
"Sets 'Target Warehouse' in each row of the items table.","&quot;Target Warehouse&quot; را در هر ردیف از جدول موارد تنظیم می کند."
"Show Cancelled Entries","نمایش مطالب لغو شده"
"Backdated Stock Entry","ورودی سهام با تاریخ گذشته"
"Row #{}: Currency of {} - {} doesn't matches company currency.","ردیف شماره {}: واحد پول {} - {} با ارز شرکت مطابقت ندارد."
"{} Assets created for {}","{} دارایی های ایجاد شده برای {}"
"{0} Number {1} is already used in {2} {3}","{0} شماره {1} قبلاً در {2} {3} استفاده شده است"
"Update Bank Clearance Dates","تاریخ ترخیص بانک را به روز کنید"
"Healthcare Practitioner:","پزشک بهداشتی:"
"Lab Test Conducted:","آزمایش آزمایشگاهی انجام شده:"
"Lab Test Event:","رویداد آزمایشگاه:"
"Lab Test Result:","نتیجه آزمایشگاه:"
"Clinical Procedure conducted:","روش بالینی انجام شده:"
"Therapy Session Charges: {0}","هزینه های جلسه درمانی: {0}"
"Therapy:","درمان:"
"Therapy Plan:","طرح درمانی:"
"Total Counts Targeted:","تعداد کل مورد نظر:"
"Total Counts Completed:","تعداد کل انجام شده:"
"Is Mandatory","اجباری است"
"Service Received But Not Billed","خدمات دریافت شده اما قبض نشده است"
"Deferred Accounting Settings","تنظیمات حسابداری معوق"
"Book Deferred Entries Based On","مطالب به تعویق افتادن کتاب بر اساس"
"Days","روزها"
"Months","ماه ها"
"Book Deferred Entries Via Journal Entry","ثبت مطالب به تعویق افتاده از طریق مجله"
"Submit Journal Entries","ارسال مطالب ژورنالی"
"If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually","اگر این مورد علامت زده نشود ، ورودی های ژورنال در حالت پیش نویس ذخیره می شوند و باید به صورت دستی ارسال شوند"
"Enable Distributed Cost Center","مرکز هزینه های توزیع شده را فعال کنید"
"Distributed Cost Center","مرکز هزینه های توزیع شده"
"Dunning","دونینگ"
"DUNN-.MM.-.YY.-","DUNN-.MM .-. YY.-"
"Overdue Days","روزهای معوقه"
"Dunning Type","نوع Dunning"
"Dunning Fee","هزینه Dunning"
"Dunning Amount","مقدار Dunning"
"Resolved","حل شده"
"Unresolved","حل نشده"
"Printing Setting","تنظیمات چاپ"
"Body Text","متن بدنه"
"Closing Text","متن پایانی"
"Resolve","برطرف کردن"
"Dunning Letter Text","متن نامه Dunning"
"Is Default Language","زبان پیش فرض است"
"Letter or Email Body Text","متن یا متن نامه یا نامه"
"Letter or Email Closing Text","متن بسته شدن نامه یا ایمیل"
"Body and Closing Text Help","راهنمای متن و متن پایانی"
"Overdue Interval","فاصله زمانی بیش از حد"
"Dunning Letter","نامه Dunning"
"This section allows the user to set the Body and Closing text of the Dunning Letter for the Dunning Type based on language, which can be used in Print.","این بخش به کاربر اجازه می دهد متن و Closing نامه Dunning Letter را برای نوع Dunning بر اساس زبان تنظیم کند ، که می تواند در چاپ استفاده شود."
"Reference Detail No","شماره مرجع شماره"
"Custom Remarks","تذکرات سفارشی"
"Please select a Company first.","لطفاً ابتدا یک شرکت انتخاب کنید."
"Row #{0}: Reference Document Type must be one of Sales Order, Sales Invoice, Journal Entry or Dunning","ردیف شماره {0}: نوع سند مرجع باید یکی از سفارشات فروش ، فاکتور فروش ، ورودی ژورنال یا Dunning باشد"
"POS Closing Entry","ورودی بسته شدن POS"
"POS Opening Entry","ورودی افتتاحیه POS"
"POS Transactions","معاملات POS"
"POS Closing Entry Detail","جزئیات ورودی بسته شدن POS"
"Opening Amount","مقدار افتتاحیه"
"Closing Amount","مبلغ بسته شدن"
"POS Closing Entry Taxes","مالیات ورودی POS بسته شدن"
"POS Invoice","فاکتور POS"
"ACC-PSINV-.YYYY.-","ACC-PSINV-.YYYY.-"
"Consolidated Sales Invoice","فاکتور فروش تلفیقی"
"Return Against POS Invoice","بازگشت در مقابل فاکتور POS"
"Consolidated","تلفیقی"
"POS Invoice Item","مورد فاکتور POS"
"POS Invoice Merge Log","گزارش ادغام فاکتور POS"
"POS Invoices","فاکتورهای POS"
"Consolidated Credit Note","یادداشت اعتباری تلفیقی"
"POS Invoice Reference","مرجع فاکتور POS"
"Set Posting Date","تاریخ ارسال را تنظیم کنید"
"Opening Balance Details","جزئیات افتتاحیه"
"POS Opening Entry Detail","جزئیات ورودی افتتاحیه POS"
"POS Payment Method","روش پرداخت POS"
"Payment Methods","روش های پرداخت"
"Process Statement Of Accounts","صورت وضعیت حساب ها"
"General Ledger Filters","فیلترهای لجر عمومی"
"Customers","مشتریان"
"Select Customers By","انتخاب مشتری توسط"
"Fetch Customers","مشتریان را واکشی کنید"
"Send To Primary Contact","ارسال به مخاطب اصلی"
"Print Preferences","تنظیمات برگزیده"
"Include Ageing Summary","خلاصه پیری را وارد کنید"
"Enable Auto Email","ایمیل خودکار را فعال کنید"
"Filter Duration (Months)","مدت زمان فیلتر (ماه ها)"
"CC To","CC به"
"Help Text","متن راهنما"
"Emails Queued","ایمیل ها در صف هستند"
"Process Statement Of Accounts Customer","روند کار مشتری حساب ها"
"Billing Email","ایمیل صورتحساب"
"Primary Contact Email","ایمیل تماس اولیه"
"PSOA Cost Center","مرکز هزینه PSOA"
"PSOA Project","پروژه PSOA"
"ACC-PINV-RET-.YYYY.-","ACC-PINV-RET-.YYYY.-"
"Supplier GSTIN","تأمین کننده GSTIN"
"Place of Supply","محل تأمین"
"Select Billing Address","آدرس صورتحساب را انتخاب کنید"
"GST Details","جزئیات GST"
"GST Category","دسته GST"
"Registered Regular","ثبت نام منظم"
"Registered Composition","ترکیب ثبت شده"
"Unregistered","ثبت نشده"
"SEZ","SEZ"
"Overseas","در خارج از کشور"
"UIN Holders","دارندگان UIN"
"With Payment of Tax","با پرداخت مالیات"
"Without Payment of Tax","بدون پرداخت مالیات"
"Invoice Copy","کپی فاکتور"
"Original for Recipient","اصلی برای گیرنده"
"Duplicate for Transporter","کپی برای Transporter"
"Duplicate for Supplier","کپی برای تأمین کننده"
"Triplicate for Supplier","نسخه برای تأمین کننده"
"Reverse Charge","هزینه با مقصد تماس"
"Y","بله"
"N","ن"
"E-commerce GSTIN","تجارت الکترونیکی GSTIN"
"Reason For Issuing document","دلیل صدور سند"
"01-Sales Return","01-بازده فروش"
"02-Post Sale Discount","02-تخفیف فروش پست"
"03-Deficiency in services","03-کمبود خدمات"
"04-Correction in Invoice","04-تصحیح در فاکتور"
"05-Change in POS","05-تغییر در POS"
"06-Finalization of Provisional assessment","06-نهایی شدن ارزیابی موقت"
"07-Others","07-دیگران"
"Eligibility For ITC","واجد شرایط بودن برای ITC"
"Input Service Distributor","توزیع کننده خدمات ورودی"
"Import Of Service","واردات خدمات"
"Import Of Capital Goods","واردات کالاهای سرمایه ای"
"Ineligible","فاقد صلاحیت"
"All Other ITC","سایر ITC"
"Availed ITC Integrated Tax","موجود مالیات یکپارچه ITC"
"Availed ITC Central Tax","مالیات مرکزی ITC موجود است"
"Availed ITC State/UT Tax","مالیات موجود در ایالت ITC / UT"
"Availed ITC Cess","سیت ITC موجود است"
"Is Nil Rated or Exempted","نیل دارای امتیاز است یا معاف است"
"Is Non GST","غیر GST است"
"ACC-SINV-RET-.YYYY.-","ACC-SINV-RET-.YYYY.-"
"E-Way Bill No.","لایحه E-Way No."
"Is Consolidated","تلفیقی است"
"Billing Address GSTIN","آدرس صورتحساب GSTIN"
"Customer GSTIN","مشتری GSTIN"
"GST Transporter ID","شناسه حمل و نقل GST"
"Distance (in km)","مسافت (به کیلومتر)"
"Road","جاده"
"Air","هوا"
"Rail","ریل"
"Ship","کشتی"
"GST Vehicle Type","نوع خودرو GST"
"Over Dimensional Cargo (ODC)","بار بیش از حد (ODC)"
"Consumer","مصرف کننده"
"Deemed Export","صادرات تلقی می شود"
"Port Code","کد بندر"
"Shipping Bill Number","شماره قبض حمل و نقل"
"Shipping Bill Date","تاریخ بیل حمل و نقل"
"Subscription End Date","تاریخ پایان اشتراک"
"Follow Calendar Months","ماههای تقویم را دنبال کنید"
"If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date","اگر این مورد بررسی شود فاکتورهای جدید بعدی بدون توجه به تاریخ شروع فاکتور در تاریخ تقویم ماه و سه ماهه شروع ایجاد می شوند"
"Generate New Invoices Past Due Date","تاریخ سررسید فاکتورهای جدید تولید کنید"
"New invoices will be generated as per schedule even if current invoices are unpaid or past due date","فاکتورهای جدید طبق برنامه زمان بندی تولید می شوند حتی اگر فاکتورهای فعلی پرداخت نشده یا سررسید باشند"
"Subscription Price Based On","قیمت اشتراک براساس"
"Fixed Rate","نرخ ثابت"
"Based On Price List","بر اساس لیست قیمت"
"Monthly Rate","نرخ ماهانه"
"Cancel Subscription After Grace Period","لغو اشتراک پس از دوره فضل"
"Source State","دولت منبع"
"Is Inter State","آیا ایالت اینتر است"
"Purchase Details","جزئیات خرید"
"Depreciation Posting Date","تاریخ ارسال استهلاک"
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a","به طور پیش فرض ، نام تأمین کننده بر اساس نام تأمین کننده وارد شده تنظیم می شود. اگر می خواهید تامین کنندگان توسط a نامگذاری شوند"
"choose the 'Naming Series' option.","گزینه &quot;Naming Series&quot; را انتخاب کنید."
"Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.","هنگام ایجاد یک معامله خرید جدید ، لیست قیمت پیش فرض را پیکربندی کنید. قیمت اقلام از این لیست قیمت دریافت می شود."
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in the Supplier master.","اگر این گزینه &quot;بله&quot; پیکربندی شده باشد ، ERPNext مانع ایجاد فاکتور خرید یا رسید بدون ایجاد اولین سفارش خرید می شود. با فعال کردن کادر تأیید &quot;اجازه ایجاد فاکتور خرید بدون سفارش خرید&quot; در اصلی تأمین کننده ، می توان این پیکربندی را برای یک منبع خاص لغو کرد."
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in the Supplier master.","اگر این گزینه &quot;بله&quot; پیکربندی شده باشد ، ERPNext از ایجاد فاکتور خرید بدون ایجاد قبض خرید جلوگیری می کند. با فعال کردن کادر تأیید «اجازه ایجاد فاکتور خرید بدون رسید خرید» در اصلی تأمین کننده می توان این پیکربندی را برای یک منبع خاص لغو کرد."
"Quantity & Stock","مقدار و سهام"
"Call Details","جزئیات تماس"
"Authorised By","مجاز توسط"
"Signee (Company)","Signee (شرکت)"
"Signed By (Company)","امضا شده توسط (شرکت)"
"First Response Time","زمان پاسخ اول"
"Request For Quotation","درخواست برای قیمت گذاری"
"Opportunity Lost Reason Detail","فرصت جزئیات دلیل از دست رفته"
"Access Token Secret","به رمز راز دسترسی پیدا کنید"
"Add to Topics","افزودن به مباحث"
"...Adding Article to Topics","... افزودن مقاله به مباحث"
"Add Article to Topics","مقاله را به عناوین اضافه کنید"
"This article is already added to the existing topics","این مقاله قبلاً به عناوین موجود اضافه شده است"
"Add to Programs","افزودن به برنامه ها"
"Programs","برنامه ها"
"...Adding Course to Programs","... افزودن دوره به برنامه ها"
"Add Course to Programs","افزودن دوره به برنامه ها"
"This course is already added to the existing programs","این دوره قبلاً به برنامه های موجود اضافه شده است"
"Learning Management System Settings","تنظیمات سیستم مدیریت یادگیری"
"Enable Learning Management System","سیستم مدیریت یادگیری را فعال کنید"
"Learning Management System Title","عنوان سیستم مدیریت یادگیری"
"...Adding Quiz to Topics","... افزودن مسابقه به مباحث"
"Add Quiz to Topics","مسابقه را به مباحث اضافه کنید"
"This quiz is already added to the existing topics","این مسابقه قبلاً به موضوعات موجود اضافه شده است"
"Enable Admission Application","برنامه پذیرش را فعال کنید"
"EDU-ATT-.YYYY.-","EDU-ATT-.YYYY.-"
"Marking attendance","علامت گذاری حضور"
"Add Guardians to Email Group","نگهبانان را به گروه ایمیل اضافه کنید"
"Attendance Based On","حضور بر اساس"
"Check this to mark the student as present in case the student is not attending the institute to participate or represent the institute in any event.\n\n","این مورد را علامت بزنید تا دانشجو در صورت عدم حضور دانشجو در موسسه برای شرکت یا نمایندگی موسسه در هر صورت ، به عنوان دانشجو حضور داشته باشد."
"Add to Courses","افزودن به دوره ها"
"...Adding Topic to Courses","... افزودن مبحث به دوره ها"
"Add Topic to Courses","افزودن مبحث به دوره ها"
"This topic is already added to the existing courses","این موضوع قبلاً به دوره های موجود اضافه شده است"
"If Shopify does not have a customer in the order, then while syncing the orders, the system will consider the default customer for the order","اگر Shopify مشتری سفارشی نداشته باشد ، در هنگام همگام سازی سفارشات ، سیستم مشتری پیش فرض را برای سفارش در نظر می گیرد"
"The accounts are set by the system automatically but do confirm these defaults","حساب ها توسط سیستم به طور خودکار تنظیم می شوند اما این پیش فرض ها را تأیید می کنند"
"Default Round Off Account","حساب پیش فرض خاموش"
"Failed Import Log","ورود به سیستم ناموفق بود"
"Fixed Error Log","ورود به سیستم خطا"
"Company {0} already exists. Continuing will overwrite the Company and Chart of Accounts","شرکت {0} از قبل وجود دارد. ادامه شرکت و نمودار حساب را رونویسی می کند"
"Meta Data","متا داده"
"Unresolve","حل نشده"
"Create Document","ایجاد سند"
"Mark as unresolved","علامت گذاری به عنوان حل نشده"
"TaxJar Settings","تنظیمات TaxJar"
"Sandbox Mode","حالت Sandbox"
"Enable Tax Calculation","محاسبه مالیات را فعال کنید"
"Create TaxJar Transaction","ایجاد معامله TaxJar"
"Credentials","گواهینامه ها"
"Live API Key","کلید API زنده"
"Sandbox API Key","Sandbox API Key"
"Tax Account Head","رئیس حساب مالیاتی"
"Shipping Account Head","رئیس حساب حمل و نقل"
"Practitioner Name","نام تمرین کننده"
"Enter a name for the Clinical Procedure Template","نامی را برای الگوی روش بالینی وارد کنید"
"Set the Item Code which will be used for billing the Clinical Procedure.","کد موردی را که برای صورتحساب روش بالینی استفاده می شود تنظیم کنید."
"Select an Item Group for the Clinical Procedure Item.","یک گروه مورد برای مورد رویه بالینی انتخاب کنید."
"Clinical Procedure Rate","نرخ رویه بالینی"
"Check this if the Clinical Procedure is billable and also set the rate.","اگر روش بالینی قابل احتساب است این را بررسی کنید و نرخ را نیز تعیین کنید."
"Check this if the Clinical Procedure utilises consumables. Click","اگر رویه بالینی از مواد مصرفی استفاده می کند ، این مورد را بررسی کنید. کلیک"
"to know more","برای دانستن بیشتر"
"You can also set the Medical Department for the template. After saving the document, an Item will automatically be created for billing this Clinical Procedure. You can then use this template while creating Clinical Procedures for Patients. Templates save you from filling up redundant data every single time. You can also create templates for other operations like Lab Tests, Therapy Sessions, etc.","همچنین می توانید گروه پزشکی را برای الگو تنظیم کنید. پس از ذخیره سند ، یک مورد به طور خودکار برای صورتحساب این روش بالینی ایجاد می شود. سپس می توانید از این الگو در هنگام ایجاد روش های بالینی برای بیماران استفاده کنید. الگوها شما را از پر کردن اطلاعات اضافی هر بار نجات می دهد. همچنین می توانید برای کارهای دیگر الگوهایی مانند آزمایشات آزمایشگاهی ، جلسات درمانی و غیره ایجاد کنید."
"Descriptive Test Result","نتیجه آزمون توصیفی"
"Allow Blank","اجازه خالی"
"Descriptive Test Template","الگوی آزمون توصیفی"
"If you want to track Payroll and other HRMS operations for a Practitoner, create an Employee and link it here.","اگر می خواهید حقوق و دستمزد و سایر عملیات HRMS را برای یک پزشک عملیاتی ردیابی کنید ، یک کارمند ایجاد کنید و آن را به اینجا پیوند دهید."
"Set the Practitioner Schedule you just created. This will be used while booking appointments.","برنامه تمرین کننده ای را که به تازگی ایجاد کرده اید تنظیم کنید. این در هنگام رزرو قرار ملاقات استفاده خواهد شد."
"Create a service item for Out Patient Consulting.","یک مورد خدماتی برای مشاوره بیمار خارج از بازار ایجاد کنید."
"If this Healthcare Practitioner works for the In-Patient Department, create a service item for Inpatient Visits.","اگر این پزشک بهداشتی در بخش بیماران بستری کار می کند ، یک مورد خدماتی برای ویزیت های بیماران بستری ایجاد کنید."
"Set the Out Patient Consulting Charge for this Practitioner.","هزینه مشاوره بیمار درباره این پزشک را تعیین کنید."
"If this Healthcare Practitioner also works for the In-Patient Department, set the inpatient visit charge for this Practitioner.","اگر این پزشک بهداشتی نیز در بخش بیمارستانی کار می کند ، هزینه ویزیت بستری را برای این پزشک تعیین کنید."
"If checked, a customer will be created for every Patient. Patient Invoices will be created against this Customer. You can also select existing Customer while creating a Patient. This field is checked by default.","در صورت بررسی ، برای هر بیمار مشتری ایجاد می شود. فاکتورهای بیمار علیه این مشتری ایجاد می شود. هنگام ایجاد یک بیمار ، می توانید مشتری موجود را نیز انتخاب کنید. این قسمت به طور پیش فرض بررسی می شود."
"Collect Registration Fee","هزینه ثبت نام را جمع آوری کنید"
